Rank	Gene	HalfLife1	HalfLife2	HalfLife3	AverageHalfLife
439	YIL060W	88.3641494307	253.28282266	59.6212365101	133.756069534
440	YJL099W	97.8019097035	251.524726375	50.5349108567	133.287182312
441	YML003W	158.894908303	202.168707613	35.9178734097	132.327163109
442	YDR402C	55.202705554	288.339625162	48.6041119062	130.715480874
443	YPL258C	37.6234893891	311.136885252	40.6444269628	129.801600535
444	Q0140	89.5213283084		170.014270118	129.767799213
445	YGL249W	46.2661504877		213.075543832	129.67084716
446	YHR157W	145.685190004		113.472059414	129.578624709
447	YNL036W	73.2014646644		185.952299809	129.576882237
448	YHL040C	27.6293095629	328.338579445	31.6408400176	129.202909675
449	YHL041W	195.060639704		62.4451040791	128.752871892
450	YGL205W	73.6866626778	302.448298468	7.95248935171	128.029150166
451	YPL114W	14.6416103141	314.634782509	53.9986939135	127.758362246
452	YBL037W	64.5794610786	151.83500473	166.356218556	127.590228121
453	YJL107C	221.677695085		33.2721988517	127.474946968
454	YOL164W	21.0625562044	345.750290885	15.5761426754	127.462996588
455	YPR186C	259.379239171	31.5636936206	90.0370005102	126.993311101
456	YNL171C	49.138509164	224.510795775	105.403952719	126.351085886
457	YDL027C	155.827157073	164.912877155	58.2384148546	126.326149694
458	YKR011C	11.3950109792	314.623724145	52.4873086754	126.168681267
459	YBR065C	102.316357996	253.92629748	22.0917319079	126.111462461
460	YDR336W	44.7442761509	8.38499624125	321.691632127	124.940301507
461	YPL174C	155.572959336	183.861240287	34.6374173379	124.690538987
462	YOR208W	39.2718243797	304.033327145	30.1402486571	124.481800061
463	YML117W-A	30.126746201	214.41374454	128.021610204	124.187366982
464	YOL107W	81.4940994063	259.118309595	30.8430621956	123.818490399
465	YJL195C	53.1025112507		194.447938008	123.775224629
466	YDR327W		225.310396082	21.3264682012	123.318432141
467	YGR127W	64.4916086841	266.419104458	38.6349342652	123.181882469
468	YDR029W	40.5774612955	237.5251302	90.3093468704	122.803979455
469	YFR035C	40.0264306562	292.534652527	35.7406648556	122.767249346
470	YKL010C	64.490158757	231.395948672	70.5597635972	122.148623675
471	YCR018C	95.3339712354	215.527958366	55.2512212121	122.037716938
472	YLR070C	52.7604399502	253.247688566	59.7558157682	121.921314761
473	YGL247W	85.1142072623	244.034495498	35.9571211917	121.701941317
474	YOR192C	44.9136896707	284.543465317	34.8820546948	121.446403227
475	YIL172C	50.0472710859	159.668176864	154.032157926	121.249201959
476	YBR174C	80.3495557207	61.8173510721	220.380775048	120.84922728
477	YMR031W-A	57.4766667492	280.239126732	24.7296865272	120.815160003
478	YMR261C	44.1111330619	255.181964134	62.8909309618	120.728009386
479	YJL163C	42.3888345094	271.729223856	47.8273430415	120.648467136
480	YDR319C	211.802304262		29.2360630654	120.519183664
481	YDL246C	12.9318978531	313.24855234	34.0588967755	120.079782323
482	YCL076W	37.9096211164		201.041294189	119.475457653
483	YCR014C	44.0409321048	292.917910059	21.0523578909	119.337066685
484	YLR458W	36.8117777944	292.936660772	28.1053592424	119.28459927
485	YMR173W	40.5675713982	249.794658888	66.8240166111	119.062082299
486	YKR075C		182.501867741	55.6180138297	119.059940785
487	YDR360W	39.0405648191	297.252355399	20.7026535555	118.998524591
488	YFL051C	217.991306488		19.8637682556	118.927537372
489	YDR008C	36.987387447	263.313560549	56.4520922626	118.917680086
490	YJL213W	37.3491474885	235.982174114	83.136956452	118.822759351
491	YMR180C	126.244297206	61.9828884885	167.368305637	118.531830444
492	YPR045C	80.0891825227	234.614081615	40.236927947	118.313397362
493	YNL168C	27.9880188041	322.24315005	4.68923002343	118.306799626
494	YPL200W	35.2579179389	226.176294411	93.4222650577	118.285492469
495	YKL150W	48.8839426044	217.635330576	88.1850019255	118.234758369
496	YLL060C	39.3397115248		196.282891293	117.811301409
497	YOR141C	61.9516547601	226.819268144	64.4033085979	117.724743834
498	YOR348C	46.9110903173	108.43680367	197.184619691	117.510837893
499	YNL275W	30.7900386499	227.020702013	94.1773413749	117.329360679
500	YOR344C	44.058177549	255.195015154	50.6917598608	116.648317521
501	YPR196W	207.07930506		25.7655861612	116.422445611
502	YOR205C	26.3596902147	249.414225285	72.9312063259	116.235040609
503	YNL202W	115.999279318			115.999279318
504	YHR199C	57.8996290065	235.042589866	54.4449488871	115.795722586
505	YJL219W	264.986539905	59.909649156	22.4539222965	115.783370453
506	YGL261C	307.668236922	24.6907667793	13.3853918102	115.248131837
507	YLR303W	45.7654334035	242.487558871	57.1369743007	115.129988858
508	YDR273W	62.9160914515	152.147245927	129.245322794	114.769553391
509	YMR154C	128.453044229		101.009889947	114.731467088
510	YOR173W	84.5616719641	167.471759062	91.9974265879	114.676952538
511	YDL113C	238.176704	64.5352082512	40.5883829243	114.433431725
512	Q0130	53.7234936349	224.634162703	64.726564882	114.361407073
513	YPL058C	34.2368494269	194.369334703		114.303092065
514	YDR446W	119.706253907	7.87191276653	215.274571521	114.284246065
515	YIL075C	25.5829098635	247.23532261	69.4809132165	114.09971523
516	YFR029W	13.2289673655	318.025719718	10.9807827568	114.078489947
517	YCL075W	57.4521442008		170.58989917	114.021021686
518	YIR029W	6.1843318948	268.220035248	66.912318746	113.77222863
519	YDR204W	193.556501734	75.5659680541	70.9862790956	113.369582961
520	YKL058W	83.5140596616	217.010651751	39.3181869558	113.280966123
521	YBL005W-A		155.68527588	70.7877134672	113.236494674
522	YOR305W	56.527696025	245.062485262	38.0308773224	113.207019536
523	YIL107C	97.7044530792	140.98035637	100.627054891	113.10395478
524	YHR095W	12.951144379		213.039424969	112.995284674
525	YMR173W-A	60.4645711925	140.374055111	136.643437526	112.494021277
526	YKL018W	14.6604638144	306.276401507	16.3850131563	112.440626159
527	YOR040W	234.274763057	67.8510184825	33.8588319841	111.994871174
528	YBR166C	56.0767958669	238.084961863	41.5378151219	111.899857617
529	YDR436W		55.6443153534	168.000940453	111.822627903
530	YER158C	27.938210019	282.98412309	23.8912272882	111.604520132
531	YIL113W	207.948976335		14.512219936	111.230598136
532	YDR101C	22.1231205639	296.696891167	14.641325885	111.153779205
533	YGR245C	29.1281104904	294.349868477	9.76621735465	111.081398774
534	YLR149C	17.0795692111	179.34593895	136.455884192	110.960464118
535	YMR279C	135.220679018	64.5337481082	132.411959317	110.722128815
536	YGL194C	54.3610105719	241.090771386	36.143636486	110.531806148
537	YDR461W	92.0777428931	170.958386724	68.3290601115	110.455063243
538	YBL062W	49.9310474562	247.018302437	33.751799471	110.233716455
539	YGL138C	263.213016836	9.05666316485	58.3280965858	110.199258862
540	YIL168W	297.946768817	10.1819063718	22.0250457136	110.051240301
541	YLR397C	45.1870681966	229.529953899	55.2159160918	109.977646062
542	YBL005W	40.0321285247	224.851347122	64.6200559339	109.834510527
543	YKR023W	89.739511267	206.800411504	32.8422023555	109.794041709
544	Q0105			109.76841186	109.76841186
545	YDR254W	185.373144277	61.1129867788	82.6051129334	109.69708133
546	YDR329C		197.194852957	22.156718394	109.675785676
547	YJR091C	87.7304418089	196.135413564	44.6257636406	109.497206338
548	YLR173W	31.6037457443	273.263515579	23.4362100434	109.434490456
549	YDR072C	29.8924868407	213.68577562	84.4884603844	109.355574282
550	YLR363C	28.4936098683	251.794630589	47.1113881208	109.133209526
551	YPR201W		173.229551154	44.9906054504	109.110078302
552	YGL207W	138.814662914	158.250375374	30.094426635	109.053154974
553	YER185W	11.774645659	266.259589435	49.0267330938	109.020322729
554	YHR079C	15.9167201174	302.080661163	8.79387324618	108.930418176
555	YPR157W	21.7881719112	195.78596881		108.787070361
556	YMR068W	183.905422694	114.062909419	27.7781707638	108.582167625
557	YFR012W	87.3444513712		129.71445872	108.529455045
558	YGR130C	50.0137687955	216.429844757	58.4781564628	108.307256672
559	YKL011C	6.39357158097	198.278042585	119.572545034	108.0813864
560	YOR075W	29.6150858547	6.18875036561	287.806161057	107.869999092
561	YNR001C		167.172849328	48.462751152	107.81780024
562	YAL066W			107.629114437	107.629114437
563	YLR161W	7.89035758221		206.954376364	107.422366973
564	YOL084W	56.2541245221	158.063287348		107.158705935
565	YDR424C	247.03420387	23.0790662497	51.3191151793	107.144128433
566	YDR240C	44.3693287872	261.32321935	15.6029875283	107.098511889
567	YPR055W	164.541916148	65.757436296	90.1838640043	106.827738816
568	YCR022C	49.6722765337	216.504168245	54.0953758987	106.757273559
569	YDR191W	25.5952460641	197.004215013	97.6581700927	106.752543723
570	YMR299C	182.881507363		30.1018113556	106.49165936
571	YNR019W	44.9746687462	224.527026514	49.6774286622	106.393041307
572	YFL026W	28.2641727658	225.787285036	64.3575040232	106.136320608
573	YOR003W	37.2939488793	259.642375093	21.4616736612	106.132665878
574	YOR036W	147.775595622	163.604296217	6.06132883395	105.813740224
575	YOR345C	43.4208151895	247.33889421	26.5884993831	105.782736261
576	YCR021C	105.771781856			105.771781856
577	YPR094W	47.4895051533	236.60065487	33.1953801837	105.761846736
578	YGR136W	64.8660532642	202.531555942	49.4790526833	105.625553963
579	YJL206C	31.2903568519	261.237566691	24.036298826	105.521407456
580	YNL076W	41.0653373876	251.314814715	23.8304146526	105.403522252
581	YGL121C	33.0075913116	241.480721432	41.1901780848	105.22616361
582	YGL116W	23.1555373389	280.441552621	11.027016026	104.874701995
583	YPR136C	28.8126994491	248.302537452	36.8419418646	104.652392922
584	YJR096W	88.2025780443	124.604709273	100.700192673	104.50249333
585	YDR428C	75.3523167455	133.548460266		104.450388506
586	YKL142W	151.73313342	93.3828615264	68.0982145097	104.404736486
587	YIR042C	64.4682688205		142.761117193	103.614693007
588	YKL102C	61.1595357574	161.189461304	88.271727323	103.540241461
589	YAL011W	116.401346903	150.782183717	42.6941338236	103.292554815
590	YOL128C	128.300812507		77.5921235791	102.946468043
591	YKL157W	29.3285567738	242.223872154	36.2727623381	102.608397088
592	YMR050C	39.5164444248	213.853581944	54.1886656728	102.519564014
593	YGL143C	15.7336725309	275.206479536	16.2680903323	102.402747467
594	YOR183W	60.5210743893	142.358625661	103.986171825	102.288623959
595	YGR218W	42.0727890271	236.505139231	27.9334660039	102.170464754
596	YMR174C	46.612782395	161.460507662	98.1363245474	102.069871535
597	YDL190C	34.3884562575	201.847892214	69.8218720956	102.019406856
598	YJL068C	35.7205301301		167.864137358	101.792333744
599	YNL160W	50.7807761321	170.745887575	83.8102635509	101.778975753
600	YLR347C	38.3144671198	184.755281929	81.7822835175	101.617344189
601	YLR102C	30.3825021851		172.433262056	101.40788212
602	YNR057C	51.8405316835	219.839973331	32.4181406218	101.366215212
603	YML005W	200.188098452	77.0133646837	26.769412576	101.323625237
604	YIR038C	28.2869309387	176.399726403	98.8216185364	101.169425293
605	YDR445C	78.0782578356	176.44011379	48.3243313543	100.94756766
606	YLL050C	34.5709792388	43.3356760966	224.870374296	100.925676544
607	YOR383C		170.073611946	31.1505407751	100.61207636
608	YOR073W	75.8608609687	179.172251941	46.4755166052	100.502876505
609	YHR100C	56.4171427947	203.249977627	41.0729109818	100.246677135
610	YHR214C-B	44.9333900726	195.279875367	60.4364949269	100.216586789
611	YFL053W	152.101197376	127.854721041	20.619251674	100.191723364
612	YCL004W	39.1682229034	231.817789957	28.0775219448	99.6878449351
613	YDL168W	33.3893320882	187.414468419	78.0242256931	99.6093420666
614	YNR014W	74.066039954	194.883114439	29.6708796935	99.5400113621
615	YLR219W	64.1122401887	213.555806684	20.9269791492	99.5316753405
616	YPR047W	44.4397791458	154.536837503		99.4883083243
617	YGR131W	35.8885044981	17.3537300379	244.770293777	99.3375094376
618	YBR099C	60.690536579		137.950908918	99.3207227486
619	YML039W	28.5606085448	235.782694137	32.8237328583	99.0556785134
620	YCL019W	46.1837807436	168.301808687	82.3862781902	98.9572892068
621	YKL097C	67.79658683	193.955625612	35.0519740957	98.9347288459
622	YLL017W	148.16822244		49.4843163488	98.8262693945
623	YDR270W	51.2884297001	230.405888996	14.3366508021	98.6769898327
624	YOR107W	150.964262468	89.2197898239	54.9861130606	98.3900551176
625	YMR104C	92.7869121832	37.7306107975	164.165825582	98.2277828543
626	YMR036C	47.1908083237	187.710806372	59.4010966456	98.1009037805
627	YDR403W	73.2193142384	179.685176666	40.677757974	97.860749626
628	YDL186W	44.1953319959	137.710952752	111.146074807	97.6841198516
629	YDL220C	14.7391142935	224.947216312	53.2856504092	97.6573270048
630	YLL039C	30.1443076379	168.855950954	93.4895895248	97.4966160389
631	YPR027C	123.079159823	16.4064056132	152.816778067	97.4341145011
632	YOR296W	24.3850146555	216.567857002	51.2069852022	97.3866189533
633	YIR039C	21.0434178467		173.729422754	97.3864203005
634	YJR114W	103.676737006	153.356220208	34.6266707896	97.219876001
635	YJL021C	46.3295784909	143.721034542	101.092308994	97.0476406756
636	YDR109C	84.0283921629	186.747913559	19.0011679588	96.5924912269
637	YCL006C	40.9618375067	152.08200918		96.5219233431
638	YGL260W	170.86546644		22.1453370279	96.5054017339
639	YLR053C	103.726182335		89.2446783179	96.4854303266
640	YGR107W	44.3105996705	197.707095584	46.9270309706	96.3149087416
641	YIL032C	25.8190405083		166.716101187	96.2675708474
642	YJL049W	49.7044778087	211.206108068	27.4647431588	96.1251096786
643	YDL162C	221.689733819	19.6761102067	45.6693762632	95.678406763
644	YML045W	34.7069288386	164.416622343	87.4322993447	95.5186168422
645	YOL157C	207.477660548	63.3434345361	15.0147126609	95.2786025815
646	YHL026C	42.7087413012	16.2632416955	226.804489573	95.2588241898
647	YDR407C	213.407849949	51.0162357214	21.1709250545	95.1983369084
648	YPR061C	48.5636012487	3.14683109652	233.336481956	95.0156381002
649	YDR263C	41.86803115	201.659410147	40.7115273233	94.7463228735
650	YOR134W	106.338304394	135.090495933	42.5680753718	94.6656252329
651	YOR097C	62.6256444045	191.177441061	29.915068286	94.5727179173
652	YGR164W	38.509479984	122.138282011	122.839526126	94.4957627067
653	YPL272C	31.9787189984	230.017742449	21.3654643988	94.453975282
654	YHR177W	242.830320534	9.08959193439	30.6480241746	94.1893122143
655	YMR090W			94.1100835772	94.1100835772
656	YPL067C	66.4486673154	106.919284159	108.87400393	94.0806518016
657	YOL160W	74.8387153415		113.220419325	94.0295673331
658	YLR156W	177.861187856	10.0006771156		93.9309324856
659	YBR228W	52.6616963452	168.795361698	58.427596841	93.2948849616
660	YDR010C	47.0904257932	129.240738659	103.346902207	93.2260222197
661	YKL152C	25.8382651693	202.612706447	50.7173374791	93.0561030317
662	YDR283C	141.400108613		44.4825514136	92.9413300131
663	YPR122W	35.8151183275	217.533064813	25.217833455	92.8553388652
664	YHR130C	39.2145804321	191.855439706	46.8675719017	92.6458640133
665	Q0275			92.4603557922	92.4603557922
666	YGR137W	53.0924625663	146.32089257	77.0283284041	92.1472278469
667	YHR002W	108.175025934	115.957984035	52.2980619386	92.1436906358
668	YHR112C	70.5529025307	160.376749739	45.193333915	92.0409953948
669	YGL026C	41.2741376804	91.03788884	143.714911106	92.0089792087
670	YPL185W	65.8927872058	179.576349119	30.4600603725	91.9763988992
671	YNL320W	104.511017883	146.289554725	25.115393403	91.9719886705
672	YNL045W	42.9404571275	186.249240943	45.9946240049	91.7281073585
673	YAL063C	58.376397277	180.155392142	36.3002757374	91.6106883854
674	YBR040W	199.811509334	12.5844437945	62.2186300581	91.5381943955
675	YLR308W	25.8851650154	194.380946727	54.2376732052	91.5012616494
676	YPR078C	180.092069737	16.9855758228	76.8620112313	91.3132189305
677	YLR366W	24.3462420261	161.381448884	88.2020068333	91.3098992478
678	YJL116C	40.938704416		141.524614949	91.2316596825
679	YOL106W	76.3330422578	130.64407962	66.4632921099	91.1468046627
680	YHL030W	33.3915783523	190.460993005	49.3864894719	91.079686943
681	YOR346W	44.0840942397	176.462602936	52.1114243983	90.8860405245
682	YDL199C	28.9038857971	223.274256086	20.2232429473	90.80046161
683	YDR157W		143.878518113	37.2258831433	90.5522006279
684	YGL015C	171.458340609	27.1630148658	72.8881729878	90.5031761543
685	YBR054W	39.7257104631	177.331232411	54.4083393996	90.4884274245
686	YLR217W	51.3493650066	168.207916253	51.7813013721	90.4461942105
687	YKL120W	87.2303164114		93.5927732246	90.411544818
688	YKR073C	55.8791319486	8.64281145639	206.435124667	90.3190226908
689	YLR304C	27.7158059676	159.653763454	82.9248589925	90.0981428047
690	Q0080	107.41490754		72.2670807083	89.8409941239
691	YDR223W	59.4686208809	192.014621636	17.5130837855	89.6654421008
692	YDR265W		138.648769219	40.6067579563	89.6277635878
693	YOR251C	33.3870930132	207.733659597	27.5359277248	89.5522267784
694	YHL029C	19.1592184287	217.751080495	31.6214433155	89.5105807464
695	YJR026W	39.2502505478	176.164644615	52.6563700197	89.3570883941
696	YHR210C	33.5360742691	130.527594681	103.859012467	89.3075604723
697	YBR017C	172.867189375	61.9820949662	32.5499158467	89.1330667292
698	YFL052W	100.65002619	140.750385522	25.2953744528	88.8985953883
699	YML040W	35.4249190954	179.405514408	50.9508989708	88.5937774913
700	YKR044W	54.6054214465	171.430611316	39.7097444976	88.5819257535
701	YFL012W	28.7386929095	203.141466099	32.1770359281	88.0190649789
702	YBL053W	72.4267233915	164.225898596	27.4028924035	88.0185047971
703	YDR305C	82.8948468679	137.312726374	43.5129903149	87.906854519
704	YOL015W	160.977872213	20.4595543433	81.4289142429	87.6221135998
705	YDR032C	99.1451119299	98.3356646166	65.356391581	87.6123893759
706	YAL058C-A	44.4615896663	50.5186119258	167.792106514	87.5907693685
707	YLR092W	132.212508633		42.9299691206	87.5712388768
