Rank	GeneID	Score
4069	16132124	1.98731593456
4070	16129031	1.98505904478
4071	90111445	1.9822059758
4072	16131630	1.97785366106
4073	16131996	1.96896679589
4074	16130242	1.96896679589
4075	16130271	1.96728470971
4076	16129890	1.96612184376
4077	16128698	1.96612184376
4078	90111324	1.96337081039
4079	16130959	1.96258618893
4080	16128114	1.9615866886
4081	16130693	1.96018710824
4082	16131137	1.95915317444
4083	16129678	1.95428738611
4084	16130794	1.95153635274
4085	16130160	1.94868328376
4086	16130934	1.9473187168
4087	90111146	1.9447179351
4088	90111357	1.9447179351
4089	16130179	1.94056732137
4090	16128041	1.93259915172
4091	90111241	1.92611650915
4092	90111096	1.91949404587
4093	16131850	1.91606617329
4094	16131859	1.91379602476
4095	16128229	1.90809800364
4096	94541100	1.90442827476
4097	16130017	1.90274618857
4098	16128446	1.89852855263
4099	49176282	1.89804766779
4100	16128214	1.89712897227
4101	16130198	1.89712897227
4102	16131323	1.88747871644
4103	16131900	1.88607913609
4104	16128052	1.88302436609
4105	16128982	1.87877983361
4106	162135893	1.86912957777
4107	b4437	1.86736992788
4108	16131098	1.86727600912
4109	16129354	1.86124221294
4110	90111589	1.85622617294
4111	16131835	1.85563811059
4112	16131182	1.84825800329
4113	16128597	1.84558777473
4114	16128403	1.83683498362
4115	16128181	1.83553743888
4116	16131593	1.83375331709
4117	16132113	1.83375331709
4118	16128550	1.83375331709
4119	16130390	1.83138924979
4120	16128191	1.82693489944
4121	90111572	1.82202149979
4122	16130489	1.82202149979
4123	16128122	1.81848584495
4124	16130444	1.81255110944
4125	16128234	1.80911809495
4126	16128099	1.80214942564
4127	49176413	1.80192082808
4128	226524754	1.80181879247
4129	16130845	1.79828313764
4130	16128713	1.79828313764
4131	16131933	1.79828313764
4132	16130890	1.79621469012
4133	16129253	1.7960129891
4134	16130384	1.78756393462
4135	16128145	1.78644353809
4136	90111594	1.78071862043
4137	90111633	1.77481078145
4138	16131046	1.76829610043
4139	16130015	1.7654511483
4140	16128983	1.76191549347
4141	16131487	1.75872664941
4142	16131190	1.75679227595
4143	16130699	1.75679227595
4144	16130349	1.75631139111
4145	16128082	1.74330892561
4146	16130380	1.74022725907
4147	16129931	1.72450579865
4148	16128176	1.72269478031
4149	16129260	1.72050543659
4150	16131663	1.71724092963
4151	16128553	1.7131253293
4152	90111480	1.70945560041
4153	16129903	1.69225375481
4154	16132190	1.69192312165
4155	16130892	1.68128472344
4156	16130634	1.6782030569
4157	90111359	1.67490411648
4158	b4008	1.67263396794
4159	90111506	1.66887032029
4160	16130449	1.66669923242
4161	16130159	1.66433516513
4162	90111438	1.66326621794
4163	16128753	1.66293558477
4164	16129019	1.66042126581
4165	16130348	1.65756819682
4166	16128270	1.65143176029
4167	16129365	1.65026889434
4168	16128414	1.64413245781
4169	16129701	1.64230072469
4170	16129832	1.64206401029
4171	49176294	1.63761777679
4172	90111621	1.63349405961
4173	b4690	1.63341325479
4174	16132070	1.63301317477
4175	94541133	1.63191975567
4176	16130739	1.6265679406
4177	16130362	1.61789595431
4178	16132210	1.60844739949
4179	16129016	1.60491174466
4180	b0668	1.6035121643
4181	b0666	1.6035121643
4182	16131350	1.59839706364
4183	16131578	1.59654349499
4184	90111558	1.58697404397
4185	16128579	1.57859443634
4186	16130653	1.57592420778
4187	90111117	1.57592420778
4188	49176441	1.56902498532
4189	16131179	1.56902498532
4190	16128319	1.56669053184
4191	90111168	1.56635475677
4192	b0202	1.56350168778
4193	b3852	1.56350168778
4194	b3277	1.56350168778
4195	49176416	1.56157543117
4196	16131061	1.561244798
4197	16132139	1.55897464947
4198	16129214	1.55368806634
4199	16130490	1.55019496182
4200	16131281	1.54915291117
4201	16131676	1.54607124463
4202	16131130	1.54253619454
4203	16128786	1.54085410836
4204	16130410	1.53502140845
4205	b4449	1.52243552283
4206	16128055	1.51186657148
4207	16128742	1.50181623563
4208	16131082	1.49611821452
4209	16129864	1.48998177798
4210	16131568	1.48437767563
4211	145698301	1.48161352831
4212	16128532	1.4691102035
4213	16130097	1.46534655585
4214	16130627	1.4548422317
4215	16129774	1.45176056516
4216	49176261	1.45084186965
4217	16131058	1.44239281516
4218	16129836	1.44119161381
4219	16128673	1.44119161381
4220	16129254	1.44012266662
4221	16128624	1.43727771449
4222	90111518	1.4354935927
4223	16129830	1.43389231133
4224	16130313	1.42544325685
4225	145698289	1.42485519449
4226	16128505	1.38770292886
4227	16130257	1.38530384817
4228	90111409	1.36680445783
4229	16128518	1.36568406131
4230	16131479	1.35384960366
4231	16130066	1.35278065647
4232	16131924	1.35099653468
4233	16129040	1.34588143401
4234	16128135	1.32886242884
4235	16130289	1.3246097795
4236	16131328	1.26943900837
4237	145698230	1.26123412431
4238	90111341	1.25417153624
4239	16131806	1.24790102565
4240	16130142	1.24279106689
4241	16129435	1.24152041868
4242	16131926	1.23021829522
4243	16129588	1.22809839835
4244	16131645	1.22349379633
4245	90111715	1.2219194924
4246	16130270	1.22112972904
4247	16130713	1.20674593903
4248	16130469	1.20229970553
4249	16130769	1.18450979758
4250	16130972	1.18417916442
4251	49176374	1.18190901588
4252	16131329	1.17412882856
4253	16131648	1.17172974788
4254	16131978	1.17137779519
4255	16129589	1.16692344484
4256	16130595	1.16476107856
4257	16132122	1.15440700608
4258	226524708	1.15234667541
4259	308209620	1.12393908404
4260	90111657	1.12225699786
4261	16128634	1.11007119226
4262	16130131	1.09862127606
4263	16128821	1.09408612089
4264	145698277	1.09349805854
4265	16130364	1.07606761539
4266	16128363	1.05761644111
4267	16130464	1.03959793561
4268	16129603	1.01346346772
4269	16131732	1.00933975053
4270	16130626	1.00056006288
4271	16132020	0.99977544142
4272	16129666	0.996505792552
4273	16128268	0.98920649007
4274	90111672	0.960554728266
4275	16131286	0.956884999377
4276	90111108	0.954520932082
4277	16130876	0.948470958283
4278	90111632	0.927843554231
4279	90111710	0.927512921065
4280	16130652	0.921997740377
4281	16129710	0.916699799284
4282	16129044	0.902195113081
4283	162135913	0.894226943432
4284	16129113	0.892827363077
4285	16131334	0.881777526891
4286	16131539	0.879722257229
4287	16131927	0.875877804763
4288	b0216	0.847226042959
4289	16132182	0.836257011589
4290	16128480	0.832202741261
4291	16128259	0.823353606753
4292	16131351	0.822152405407
4293	16130149	0.790319916402
4294	16128506	0.7728813564
4295	94541121	0.7659934919
4296	90111417	0.75761388427
4297	16129444	0.748246134266
4298	16131684	0.736823114601
4299	16131812	0.729443007303
4300	16129063	0.709823220433
4301	16129039	0.706970151451
4302	16132174	0.666148156931
4303	16131430	0.653935454795
4304	16129189	0.652253368612
4305	16128079	0.65098272041
4306	90111242	0.572691545776
4307	16130381	0.568777646454
4308	16131919	0.566924077805
4309	16131548	0.517932212623
4310	16128882	0.498514126766
4311	145698332	0.474466966983
4312	90111343	0.403689973703
4313	16131321	0.396484589981
4314	16128256	0.318532165362
4315	16132157	0.276971856819
4316	16130315	0.218617383537
4317	16129717	0.122036555531
4318	16128351	0.0319435120041
4319	16132109	-0.215354376607
